year,category_slug,subcategory,subcategory_hub,work_name,agency,entry_url,source_url
2025,audio-radio,D06 - Consumer Services/Business to Business,Consumer Services/Business to Business,MURDER IN HR,"WELLHUB, CASPIAN STUDIOS",https://www.lovethework.com/work/entries/murder-in-hr-760028,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,D07 - Not-for-Profit / Charity / Government,Not-for-Profit / Charity / Government,NAUGHTY NUTS,"LESIKA HUNDEHILFE VARAZDIN E.V., SERVICEPLAN GERMANY",https://www.lovethework.com/work/entries/naughty-nuts-742240,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,B03 - Script,Script,CHARITY FUN RUN,"NO UGLY, DROGA5 AOTEAROA",https://www.lovethework.com/work/entries/charity-fun-run-758637,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,"THE HOLOCAUST, THE HOLOCAUST, THE HOLOCAUST","SWEDISH HOLOCAUST MUSEUM, BBDO NORDICS",https://www.lovethework.com/work/entries/the-holocaust-the-holocaust-the-holocaust-741637,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,FLAMING GRILL RADIO,"BURGER KING, PROXIMITY BBDO",https://www.lovethework.com/work/entries/flaming-grill-radio-762393,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,D01 - Consumer Goods,Healthcare,CAR ALARM,"POISE, GUT",https://www.lovethework.com/work/entries/car-alarm-762662,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,D06 - Consumer Services/Business to Business,Consumer Services/Business to Business,WINTER IS COMING,"STOREBRAND, PER HOJ",https://www.lovethework.com/work/entries/winter-is-coming-764298,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,C03 - Single-Market Campaign,Single-Market Campaign,ASSAF,"AUDIOM, AUDIOM",https://www.lovethework.com/work/entries/assaf-760677,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,A03 - Voice Activation,Voice Activation,AI LULLABY,"LENOVO, LENOVO",https://www.lovethework.com/work/entries/ai-lullaby-741763,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,B03 - Script,Script,KCF,"KFC, HAVAS PARIS",https://www.lovethework.com/work/entries/kcf-741862,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,THE VOICE OF SCHWARZ IT,"SCHWARZ IT, SCHOLZ & FRIENDS",https://www.lovethework.com/work/entries/the-voice-of-schwarz-it-741933,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,C05 - Use of Humour,Use of Humour,MOAN FREELY,"PIEL CONDOMS, BOOST BRAND ACCELERATOR",https://www.lovethework.com/work/entries/moan-freely-741967,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,C05 - Use of Humour,Use of Humour,INSIGNIFICANTLY BETTER,"MINUTE MAID, GREY",https://www.lovethework.com/work/entries/insignificantly-better-741985,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,C03 - Single-Market Campaign,Single-Market Campaign,LIDL PHILHARMONIC VEGETABLES,"LIDL, LIDL",https://www.lovethework.com/work/entries/lidl-philharmonic-vegetables-742134,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,D01 - Consumer Goods,Automotive,DANNY,"KIA EUROPE, INNOCEAN BERLIN",https://www.lovethework.com/work/entries/danny-742110,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,C09 - Cultural Engagement,Cultural Engagement,KIA SOUNDSCAPES,"KIA EUROPE, INNOCEAN BERLIN",https://www.lovethework.com/work/entries/kia-soundscapes-742127,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,C05 - Use of Humour,Use of Humour,SAVE OUR STAY (SOS),"CITY LODGE GROUP, TBWA\HUNT\LASCARIS",https://www.lovethework.com/work/entries/save-our-stay-sos-742155,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,A02 - Use of Audio & Radio Technology,Use of Audio & Radio Technology,LAP OF LEGENDS,"AB INBEV - MICHELOB ULTRA, FCB NEW YORK",https://www.lovethework.com/work/entries/lap-of-legends-764813,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,A04 - Branded Content/Podcasts,Media/Entertainment,LOUDER THAN CANCER,"AMAZON MUSIC, GREY",https://www.lovethework.com/work/entries/louder-than-cancer-765013,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,D01 - Consumer Goods,Healthcare,LULLABAI,"ALEMBIC CSR, HAVAS LIFE MUMBAI",https://www.lovethework.com/work/entries/lullabai-762643,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,C04 - Social Behaviour,Social Behaviour,NEW MURABBA,"NEW MURRABA, AUDIOM",https://www.lovethework.com/work/entries/new-murabba-763488,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,D06 - Consumer Services/Business to Business,Consumer Services/Business to Business,BOXING DAY,"ANZ BANK NEW ZEALAND, TBWA\NEW ZEALAND",https://www.lovethework.com/work/entries/boxing-day-741982,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,C05 - Use of Humour,Use of Humour,BREATHING DISASTERS,"OTRIVINE, HALEON",https://www.lovethework.com/work/entries/breathing-disasters-742089,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,B03 - Script,Script,BIRTHDAY,"MINUTE MAID, GREY",https://www.lovethework.com/work/entries/birthday-741835,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,A02 - Use of Audio & Radio Technology,Use of Audio & Radio Technology,GOAT VS GOAT,"AER, MARURI",https://www.lovethework.com/work/entries/goat-vs-goat-741872,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,B03 - Script,Script,GOAT VS GOAT,"AER, MARURI",https://www.lovethework.com/work/entries/goat-vs-goat-741917,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,C05 - Use of Humour,Use of Humour,DELIEVEREASY KILLER BEES,"DELIVEREASY, COLENSO BBDO",https://www.lovethework.com/work/entries/delievereasy-killer-bees-759240,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,B03 - Script,Script,PEDIGREE DENTASTIX CURBSIDE CRAVINGS,"PEDIGREE, COLENSO BBDO",https://www.lovethework.com/work/entries/pedigree-dentastix-curbside-cravings-759341,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,B01 - Use of Music,Use of Music,INDIA TAKES FLIGHT,"AIR INDIA, McCANN",https://www.lovethework.com/work/entries/india-takes-flight-764316,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,TRIPSECURE+ - SIMPLIFYING TRAVEL INSURANCE WITH AI-CREATED MUSIC,"ICICI LOMBARD GENERAL INSURANCE LIMITED, ICICI BANK",https://www.lovethework.com/work/entries/tripsecure-simplifying-travel-insurance-with-ai-created-music-759227,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,A03 - Voice Activation,Voice Activation,JARGON JUNKET,"LIPTON, DDB SYDNEY",https://www.lovethework.com/work/entries/jargon-junket-741795,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,B03 - Script,Script,FIVE COURSE FRUSTRATION,"OTRIVINE, HALEON",https://www.lovethework.com/work/entries/five-course-frustration-741861,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,B03 - Script,Script,ADVICE,"LYNX, MASSIVEMUSIC",https://www.lovethework.com/work/entries/advice-741885,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,A04 - Branded Content/Podcasts,Branded Content/Podcasts,SCARRED,"AMNESTY INTERNATIONAL SOUTH AFRICA, JOE PUBLIC",https://www.lovethework.com/work/entries/scarred-741923,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,THE LUCKY NUMBER,"HEINEKEN, LEPUB",https://www.lovethework.com/work/entries/the-lucky-number-741940,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,D07 - Not-for-Profit / Charity / Government,Not-for-Profit / Charity / Government,EQUAL COMMUNICATION – MANTERRUPTING,"TERRE DES FEMMES, SCHOLZ & FRIENDS",https://www.lovethework.com/work/entries/equal-communication-manterrupting-742043,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,C09 - Cultural Engagement,Cultural Engagement,GUAO GUAO,"DESPERADOS, LEPUB",https://www.lovethework.com/work/entries/guao-guao-742047,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,C09 - Cultural Engagement,Cultural Engagement,EEEOOOEEOEOOOOOOO,"GALYCHYNA. DAIRY BRAND, BICKERSTAFF.111",https://www.lovethework.com/work/entries/eeeoooeeoeooooooo-742144,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,B02 - Sound Design,Sound Design,BAYGON HUSH,"BAYGON, VML",https://www.lovethework.com/work/entries/baygon-hush-764040,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,B02 - Sound Design,Sound Design,START WITHOUT A SHOT,"GRES TODORCHUK FOR NOVA POST, BARKING OWL",https://www.lovethework.com/work/entries/start-without-a-shot-764793,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,C05 - Use of Humour,Use of Humour,CATCH A CAT BURGLAR: PURRY DUTY,"TEMPTATIONS™, WEBER SHANDWICK",https://www.lovethework.com/work/entries/catch-a-cat-burglar-purry-duty-765005,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,D01 - Consumer Goods,Healthcare,CASHIER,"POISE, GUT",https://www.lovethework.com/work/entries/cashier-762669,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,C03 - Single-Market Campaign,Single-Market Campaign,FACE FOR RADIO,"QUAKER/ PEPSICO, PEPSICO",https://www.lovethework.com/work/entries/face-for-radio-763776,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,B04 - Casting & Performance,Casting & Performance,ALLEGRA DROWSY CHATS,"OPELLA - ALLEGRA, MRM NEW YORK",https://www.lovethework.com/work/entries/allegra-drowsy-chats-764472,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=12
2025,audio-radio,C09 - Cultural Engagement,Cultural Engagement,AGAVE'S SERENADE,"TEQUILA DON JULIO, ANONIMO",https://www.lovethework.com/work/entries/agaves-serenade-764674,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=13
2025,audio-radio,B01 - Use of Music,Use of Music,RESCUED JINGLES,"KAIBOSH, VML",https://www.lovethework.com/work/entries/rescued-jingles-741796,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=13
2025,audio-radio,C05 - Use of Humour,Use of Humour,RESCUED JINGLES,"KAIBOSH, VML",https://www.lovethework.com/work/entries/rescued-jingles-742041,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=13
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,SPILL THE TEA,"HANSA PILSENER, JOE PUBLIC",https://www.lovethework.com/work/entries/spill-the-tea-742099,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=13
2025,audio-radio,C04 - Social Behaviour,Social Behaviour,IT TAKES TIME,"GOODNITES, FCB NEW ZEALAND",https://www.lovethework.com/work/entries/it-takes-time-742153,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=13
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,ME FEAT. ME,"NOSOTRAS, DDB CHILE",https://www.lovethework.com/work/entries/me-feat-me-742158,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=13
2025,audio-radio,C05 - Use of Humour,Use of Humour,DELIVEREASY CRIPPLED PIGEONS,"DELIVEREASY, COLENSO BBDO",https://www.lovethework.com/work/entries/delivereasy-crippled-pigeons-759220,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=13
